customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,IsSeniorCitizen
0078-XZMHT,Male,-0.43991649313097614,Yes,No,1.6137012404433893,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.677624566148813,1.093483602949253,No,0
5896-NPFWW,Male,-0.43991649313097614,Yes,Yes,-1.1960038562387048,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,-0.4856333339674735,0.5808193401431571,Yes,0
9978-HYCIN,Male,2.273158691738958,Yes,Yes,0.5956921474426305,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),0.6709773781481484,0.3996959552744965,No,0
8338-QIUNR,Male,-0.43991649313097614,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),0.05777428508684881,0.09323043551037792,No,0
1525-LNLOJ,Male,-0.43991649313097614,Yes,Yes,1.369379058123207,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),-0.04858072292378317,-0.06652542460031469,No,0
9450-TRJUU,Male,-0.43991649313097614,No,No,0.10704778280226633,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,0.611152686142168,0.06542254000516845,No,0
1766-GKNMI,Male,-0.43991649313097614,No,No,-0.13727439951791576,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6693155811479823,-0.09187989449007408,No,0
6942-LBFDP,Female,-0.43991649313097614,No,No,-1.2367242199587352,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.4694171580658184,1.8172637886029308,No,0
1456-TWCGB,Male,-0.43991649313097614,No,No,-1.1552834925186746,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,-0.5155456799704636,0.5956014137091921,No,0
7133-VBDCG,Female,-0.43991649313097614,No,No,-0.30015585439803716,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.5014740841312035,-0.15052038218087457,Yes,0
7596-ZYWBB,Female,-0.43991649313097614,No,No,1.3286586944031769,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,-0.17155370093607614,-0.22793631630575997,No,0
8329-UTMVM,Male,2.273158691738958,No,No,-0.21871512695797646,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1.325725396213601,-0.2899561983442714,No,0
3014-WJKSM,Male,-0.43991649313097614,Yes,No,-0.13727439951791576,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0.3502505571160864,-0.04808043490892621,No,0
3347-YJZZE,Male,-0.43991649313097614,Yes,Yes,-0.13727439951791576,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),0.5097830691320341,-0.06998016469950011,No,0
1029-QFBEN,Male,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.502653098069141,1.9195560612765412,Yes,0
7929-DMBCV,Female,-0.43991649313097614,Yes,No,-0.5037576729981889,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,0.5396954151350245,-0.27187570645621145,No,0
9661-JALZV,Female,-0.43991649313097614,No,No,1.0436161483629645,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-1.33148800705203,-1.3895623855111192,No,0
5433-KYGHE,Female,-0.43991649313097614,No,Yes,-0.748079855318371,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,0.7058751151516368,-0.5280509540154749,No,0
4312-KFRXN,Male,-0.43991649313097614,Yes,No,1.6137012404433893,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.3082228490497045,-2.111080834287893,No,0
5575-TPIZQ,Male,-0.43991649313097614,No,No,0.5549717837226001,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.8105683261621028,0.44984254979922456,No,0
0114-IGABW,Female,-0.43991649313097614,Yes,No,1.5729808767233588,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),-0.21642221994056152,-0.34042801326452005,No,0
9944-AEXBM,Male,-0.43991649313097614,No,No,-0.015113308357824713,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.6942425361504742,-0.010492301523960386,No,0
1853-ARAAQ,Female,-0.43991649313097614,No,No,-0.2594354906780068,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),-0.47898614596680894,0.12426600580686648,No,0
6952-OMNWB,Male,2.273158691738958,Yes,No,1.4508197855632678,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0.5180920541328647,0.7516582028790758,No,0
4697-LUPSU,Male,-0.43991649313097614,Yes,Yes,-1.2367242199587352,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.481049737066981,1.831650080794252,No,0
8434-VGEQQ,Male,-0.43991649313097614,Yes,Yes,1.1657772395230555,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.4694171580658184,-1.713013078237783,No,0
4952-YSOGZ,Female,-0.43991649313097614,Yes,Yes,-1.1552834925186746,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.7042133181514708,-0.8135660216721957,Yes,0
1589-AGTLK,Male,-0.43991649313097614,No,No,-1.1960038562387048,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.6451658459834212,0.771620839709678,Yes,0
5244-IRFIH,Male,2.273158691738958,Yes,No,0.025607055362205634,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9883806051798778,0.02530951687577144,Yes,0
6549-YMFAW,Male,2.273158691738958,Yes,No,-0.9516816739185228,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.4461520000634926,1.3762763561610443,No,0
4950-HKQTE,Female,-0.43991649313097614,No,No,-0.4223169455581282,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.2799723000468803,0.5405539921548105,No,0
6786-OBWQR,Female,-0.43991649313097614,Yes,Yes,-1.1145631287986442,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.534710024134526,-0.5959680774993757,No,0
2684-EIWEO,Female,2.273158691738958,No,No,-0.0965540357978854,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),0.895319973170575,-0.0864467567400735,Yes,0
2753-JMMCV,Male,-0.43991649313097614,No,No,1.3286586944031769,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),0.31369102311243185,0.4167883052145605,No,0
6439-GTPCA,Female,-0.43991649313097614,No,No,0.5142514200025698,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,0.7474200401557899,0.38436181698849275,Yes,0
6621-YOBKI,Male,-0.43991649313097614,No,No,-1.1145631287986442,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4760643460664828,1.6451668958599839,No,0
1216-JWVUX,Male,-0.43991649313097614,Yes,Yes,-0.30015585439803716,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.356897745116751,-0.10712494761825128,No,0
7564-GHCVB,Female,-0.43991649313097614,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),0.4748853321285456,0.7663230495242049,No,0
1173-NOEYG,Female,-0.43991649313097614,Yes,No,-0.21871512695797646,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),0.8438042661654253,-0.18455275720205314,No,0
7595-EHCDL,Male,-0.43991649313097614,Yes,Yes,-0.015113308357824713,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),-0.47067716096597834,0.007113489070664328,No,0
6647-ZEDXT,Female,-0.43991649313097614,No,No,-0.0965540357978854,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),1.5184938482328711,-0.1466167093811454,No,0
2521-NPUZR,Male,-0.43991649313097614,Yes,No,1.5322605130033284,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),1.2044142152014738,1.8454763432531116,No,0
1307-TVUFB,Male,2.273158691738958,No,No,0.3920903288424788,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.48485611412954227,0.19010739323033865,No,0
7503-MIOGA,Female,2.273158691738958,Yes,No,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.8338334841644282,1.3455581277193709,No,0
4381-MHQDC,Female,-0.43991649313097614,No,No,0.5956921474426305,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,0.00792037508186511,0.004718105241067329,No,0
6923-JHPMP,Female,-0.43991649313097614,No,No,-1.2367242199587352,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.5214156481331973,-0.6448473607118067,No,0
5138-WVKYJ,Male,-0.43991649313097614,No,No,-0.9109613101984924,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,1.1229861621933337,-1.0229969456464159,Yes,0
4018-PPNDW,Female,-0.43991649313097614,Yes,Yes,1.1657772395230555,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-1.3514295710540236,-1.5754658347531865,No,0
1635-FJFCC,Female,-0.43991649313097614,No,No,-1.1145631287986442,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-0.6883725679877406,0.7672346831555735,No,0
2499-AJYUA,Female,2.273158691738958,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1.5301264272340338,2.4691669136627716,No,0
6919-ELBGL,Male,2.273158691738958,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.6680555782478224,2.691743355747026,No,0
3966-HRMZA,Female,2.273158691738958,No,No,-1.1960038562387048,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,0.3419415721152558,-0.40896343885817105,No,0
6425-JWTDV,Male,-0.43991649313097614,Yes,No,0.6364125111626608,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.5126238800701375,-0.9626527619600437,No,0
8405-IGQFX,Female,-0.43991649313097614,No,No,1.247217966963116,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),0.8404806721650927,1.0482625952095401,No,0
8224-IVVPA,Female,-0.43991649313097614,No,No,-0.21871512695797646,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,-0.2679379269457112,0.05860207770878825,No,0
9477-LGWQI,Male,-0.43991649313097614,Yes,Yes,1.5322605130033284,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),0.5114448661322006,0.7836667729526444,No,0
1410-RSCMR,Male,-0.43991649313097614,Yes,Yes,-1.0331224013585834,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),0.21896859410296257,-0.22622135976176563,No,0
3115-CZMZD,Male,-0.43991649313097614,No,Yes,-1.318164947398796,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.479387940066815,1.9500773262005864,No,0
0139-IVFJG,Female,-0.43991649313097614,Yes,No,-1.2367242199587352,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,0.8504514541660894,-1.051773911266329,No,0
6683-VLCTZ,Male,2.273158691738958,No,No,-0.5037576729981889,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1229861621933337,-0.5657128958756804,Yes,0
5730-DBDSI,Male,-0.43991649313097614,No,No,1.369379058123207,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.4976677070686424,-2.0508747940872007,No,0
0030-FNXPP,Female,-0.43991649313097614,No,No,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4926823160681442,1.7852538061568215,No,0
2189-WWOEW,Female,-0.43991649313097614,No,Yes,-0.7073594915983407,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.7025515211513048,-0.49695648682322785,Yes,0
5684-FJVYR,Female,-0.43991649313097614,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),0.8504514541660894,1.3723745665247027,No,0
4013-GUXND,Male,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.461108173064988,1.8664847218506453,No,0
1894-IGFSG,Female,-0.43991649313097614,No,No,-0.4223169455581282,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,0.8138919201624348,-0.3437203497374394,Yes,0
7379-POKDZ,Male,-0.43991649313097614,Yes,No,-1.1960038562387048,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.18407085709947407,-0.22014945491213456,Yes,0
1266-NZYUI,Female,-0.43991649313097614,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),0.06940686408801149,0.11200194267410986,No,0
7969-FFOWG,Male,-0.43991649313097614,Yes,Yes,1.3286586944031769,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.491020519067978,-1.9810573761932067,No,0
4718-DHSMV,Female,-0.43991649313097614,No,No,-0.8702409464784621,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,-0.9625690730151509,0.8376670211516009,No,0
5175-WLYXL,Male,-0.43991649313097614,No,No,-0.4223169455581282,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0.46823814412788106,-0.19774490282189333,No,0
7817-OMJNA,Male,-0.43991649313097614,No,No,-0.748079855318371,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.4744025490663168,1.1029708455865677,No,0
8728-SKJLR,Male,-0.43991649313097614,No,No,0.35136996512244845,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,0.3153528201125979,0.11080550940422929,No,0
3137-NYQQI,Male,-0.43991649313097614,Yes,No,-0.62591876415828,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,0.001273187081200524,-0.0007969116844073196,No,0
7706-DZNKK,Male,-0.43991649313097614,No,No,-0.8702409464784621,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),-1.4727407520661506,1.281639305995449,No,0
0236-HFWSV,Male,-0.43991649313097614,No,No,-0.7073594915983407,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9501592741760567,-0.6721041811186239,Yes,0
3900-AQPHZ,Female,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.491020519067978,1.90469608623729,Yes,0
5842-POCOP,Female,-0.43991649313097614,Yes,No,-1.1145631287986442,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,0.8022593411612722,-0.8941686813926464,Yes,0
2037-XJFUP,Male,-0.43991649313097614,Yes,No,0.025607055362205634,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.0315873271841969,0.026415913798155465,Yes,0
8823-RLPWL,Female,-0.43991649313097614,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),1.5251410362335358,2.4611219820211727,No,0
9505-SQFSW,Female,-0.43991649313097614,Yes,Yes,-1.1960038562387048,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,-0.8130073430001998,0.9723599173786224,No,0
7314-OXENN,Male,-0.43991649313097614,No,No,-1.2367242199587352,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.572931355138347,-0.7085580832733733,Yes,0
3758-CKOQL,Female,-0.43991649313097614,Yes,No,1.0843365120829946,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),1.4038298552214086,1.5222239687687575,No,0
0322-CHQRU,Male,-0.43991649313097614,No,No,-1.2367242199587352,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-0.6451658459834212,0.797892227617864,Yes,0
5676-CFLYY,Male,-0.43991649313097614,Yes,Yes,1.5729808767233588,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.2854404741096075,0.4489924072172616,No,0
7521-AFHAB,Female,-0.43991649313097614,Yes,Yes,-1.1145631287986442,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.6634456129852487,0.7394520181965732,No,0
0285-INHLN,Male,-0.43991649313097614,Yes,Yes,-0.21871512695797646,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-0.3327480099521901,0.07277702324170728,No,0
4678-DVQEO,Female,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,-0.4174996569606623,0.5333326754721407,Yes,0
5125-CNDSP,Male,-0.43991649313097614,No,Yes,1.247217966963116,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),-0.803036560999203,-1.0015616270064782,No,0
0691-IFBQW,Female,2.273158691738958,No,No,0.5549717837226001,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.503537675231376,0.8344209855172883,Yes,0
4992-LTJNE,Male,-0.43991649313097614,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),-0.31446824295036285,-0.5074577937290536,No,0
2202-OUTMO,Female,-0.43991649313097614,Yes,No,0.06632741908223598,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.13000877593192306,-0.008623146565605175,No,0
0810-BDHAW,Female,-0.43991649313097614,Yes,Yes,-0.3408762181180675,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,0.4532819711263863,-0.15451304405866564,No,0
0229-LFJAF,Male,-0.43991649313097614,No,No,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),0.16246749609731476,0.26217399998396834,No,0
